id;name;date;runhour
Filling 6 Line F6L1014;F UNV 6LINE AT;28/10/2018;0
Filling 6 Line F6L1014;F UNV 6LINE AT;29/10/2018;595
Filling 6 Line F6L1014;F UNV 6LINE AT;30/10/2018;305
Filling 6 Line F6L1014;F UNV 6LINE AT;31/10/2018;675
Filling 6 Line F6L1014;F UNV 6LINE AT;01/11/2018;645
Filling 6 Line F6L1014;F UNV 6LINE AT;02/11/2018;590
Filling 6 Line F6L1014;F UNV 6LINE AT;03/11/2018;0
Filling 6 Line F6L1014;F UNV 6LINE AT;04/11/2018;0
Filling 6 Line F6L1014;F UNV 6LINE AT;05/11/2018;0
Filling 6 Line F6L1014;F UNV 6LINE AT;06/11/2018;0
Filling 6 Line F6L1014;F UNV 6LINE AT;07/11/2018;0
Filling 6 Line F6L1014;F UNV 6LINE AT;08/11/2018;210
Filling 6 Line F6L1014;F UNV 6LINE AT;09/11/2018;495
Filling 6 Line F6L1014;F UNV 6LINE AT;10/11/2018;0
Filling 6 Line F6L1014;F UNV 6LINE AT;11/11/2018;0
Filling 6 Line F6L1014;F UNV 6LINE AT;12/11/2018;495
Filling 6 Line F6L1014;F UNV 6LINE AT;13/11/2018;0
Filling 6 Line F6L1014;F UNV 6LINE AT;14/11/2018;0
Filling 6 Line F6L1014;F UNV 6LINE AT;15/11/2018;0
Filling 6 Line F6L1014;F UNV 6LINE AT;16/11/2018;0
Filling 6 Line F6L1014;F UNV 6LINE AT;17/11/2018;0
Filling 6 Line F6L1014;F UNV 6LINE AT;18/11/2018;0
Filling 6 Line F6L1014;F UNV 6LINE AT;19/11/2018;0
Filling 6 Line F6L1014;F UNV 6LINE AT;20/11/2018;0
Filling 6 Line F6L1014;F UNV 6LINE AT;21/11/2018;0
Filling 6 Line F6L1014;F UNV 6LINE AT;22/11/2018;0
Filling 6 Line F6L1014;F UNV 6LINE AT;23/11/2018;0
Filling 6 Line F6L1014;F UNV 6LINE AT;24/11/2018;0
Filling 6 Line F6L1014;F UNV 6LINE AT;25/11/2018;0
Filling 6 Line F6L1014;F UNV 6LINE AT;26/11/2018;0
Filling 6 Line F6L1014;F UNV 6LINE AT;27/11/2018;0
Filling 6 Line F6L1014;F UNV 6LINE AT;28/11/2018;0
Filling 6 Line F6L1014;F UNV 6LINE AT;29/11/2018;0
Filling 6 Line F6L1014;F UNV 6LINE AT;30/11/2018;0
Filling 6 Line F6L1014;F UNV 6LINE AT;01/12/2018;0
Filling 6 Line F6L1014;F UNV 6LINE AT;02/12/2018;0
Filling 6 Line F6L1014;F UNV 6LINE AT;03/12/2018;0
Filling 6 Line F6L1014;F UNV 6LINE AT;04/12/2018;0
Filling 6 Line F6L1014;F UNV 6LINE AT;05/12/2018;0
Filling 6 Line F6L1014;F UNV 6LINE AT;06/12/2018;0
Filling 6 Line F6L1014;F UNV 6LINE AT;07/12/2018;0
Filling 6 Line F6L1014;F UNV 6LINE AT;08/12/2018;0
Filling 6 Line F6L1014;F UNV 6LINE AT;09/12/2018;0
Filling 6 Line F6L1014;F UNV 6LINE AT;10/12/2018;0
Filling 6 Line F6L1014;F UNV 6LINE AT;11/12/2018;0
Filling 6 Line F6L1014;F UNV 6LINE AT;12/12/2018;0
Filling 6 Line F6L1014;F UNV 6LINE AT;13/12/2018;0
Filling 6 Line F6L1014;F UNV 6LINE AT;14/12/2018;0
Filling 6 Line F6L1014;F UNV 6LINE AT;15/12/2018;0
Filling 6 Line F6L1014;F UNV 6LINE AT;16/12/2018;0
Filling 6 Line F6L1014;F UNV 6LINE AT;17/12/2018;0
Filling 6 Line F6L1014;F UNV 6LINE AT;18/12/2018;0
Filling 6 Line F6L1014;F UNV 6LINE AT;19/12/2018;0
Filling 6 Line F6L1014;F UNV 6LINE AT;20/12/2018;0
Filling 6 Line F6L1014;F UNV 6LINE AT;21/12/2018;0
Filling 6 Line F6L1014;F UNV 6LINE AT;22/12/2018;0
Filling 6 Line F6L1014;F UNV 6LINE AT;23/12/2018;0
Filling 6 Line F6L1014;F UNV 6LINE AT;24/12/2018;0
Filling 6 Line F6L1014;F UNV 6LINE AT;25/12/2018;0
Filling 6 Line F6L1014;F UNV 6LINE AT;26/12/2018;0
Filling 6 Line F6L1014;F UNV 6LINE AT;27/12/2018;0
Filling 6 Line F6L1014;F UNV 6LINE AT;28/12/2018;0
Filling 6 Line F6L1014;F UNV 6LINE AT;29/12/2018;0
Filling 6 Line F6L1014;F UNV 6LINE AT;30/12/2018;0
Filling 6 Line F6L1014;F UNV 6LINE AT;31/12/2018;0
Filling 6 Line F6L1014;F UNV 6LINE AT;01/01/2019;0
Filling 6 Line F6L1014;F UNV 6LINE AT;02/01/2019;0
Filling 6 Line F6L1014;F UNV 6LINE AT;03/01/2019;0
Filling 6 Line F6L1014;F UNV 6LINE AT;04/01/2019;0
Filling 6 Line F6L1014;F UNV 6LINE AT;05/01/2019;0
Filling 6 Line F6L1014;F UNV 6LINE AT;06/01/2019;0
Filling 6 Line F6L1014;F UNV 6LINE AT;07/01/2019;0
Filling 6 Line F6L1014;F UNV 6LINE AT;08/01/2019;650
Filling 6 Line F6L1014;F UNV 6LINE AT;09/01/2019;555
Filling 6 Line F6L1014;F UNV 6LINE AT;10/01/2019;585
Filling 6 Line F6L1014;F UNV 6LINE AT;11/01/2019;405
Filling 6 Line F6L1014;F UNV 6LINE AT;12/01/2019;0
Filling 6 Line F6L1014;F UNV 6LINE AT;13/01/2019;0
Filling 6 Line F6L1014;F UNV 6LINE AT;14/01/2019;105
Filling 6 Line F6L1014;F UNV 6LINE AT;15/01/2019;530
Filling 6 Line F6L1014;F UNV 6LINE AT;16/01/2019;325
Filling 6 Line F6L1014;F UNV 6LINE AT;17/01/2019;655
Filling 6 Line F6L1014;F UNV 6LINE AT;18/01/2019;450
Filling 6 Line F6L1014;F UNV 6LINE AT;19/01/2019;0
Filling 6 Line F6L1014;F UNV 6LINE AT;20/01/2019;0
Filling 6 Line F6L1014;F UNV 6LINE AT;21/01/2019;360
Filling 6 Line F6L1014;F UNV 6LINE AT;22/01/2019;355
Filling 6 Line F6L1014;F UNV 6LINE AT;23/01/2019;290
Filling 6 Line F6L1014;F UNV 6LINE AT;24/01/2019;300
Filling 6 Line F6L1014;F UNV 6LINE AT;25/01/2019;500
Filling 6 Line F6L1014;F UNV 6LINE AT;26/01/2019;0
Filling 6 Line F6L1014;F UNV 6LINE AT;27/01/2019;0
Filling 6 Line F6L1014;F UNV 6LINE AT;28/01/2019;275
Filling 6 Line F6L1014;F UNV 6LINE AT;29/01/2019;600
Filling 6 Line F6L1014;F UNV 6LINE AT;30/01/2019;535
Filling 6 Line F6L1014;F UNV 6LINE AT;31/01/2019;290
Filling 6 Line F6L1014;F UNV 6LINE AT;01/02/2019;550
Filling 6 Line F6L1014;F UNV 6LINE AT;02/02/2019;0
Filling 6 Line F6L1014;F UNV 6LINE AT;03/02/2019;0
Filling 6 Line F6L1014;F UNV 6LINE AT;04/02/2019;180
Filling 6 Line F6L1014;F UNV 6LINE AT;05/02/2019;0
Filling 6 Line F6L1014;F UNV 6LINE AT;06/02/2019;325
Filling 6 Line F6L1014;F UNV 6LINE AT;07/02/2019;110
Filling 6 Line F6L1014;F UNV 6LINE AT;08/02/2019;40
Filling 6 Line F6L1014;F UNV 6LINE AT;09/02/2019;0
Filling 6 Line F6L1014;F UNV 6LINE AT;10/02/2019;0
Filling 6 Line F6L1014;F UNV 6LINE AT;11/02/2019;125
Filling 6 Line F6L1014;F UNV 6LINE AT;12/02/2019;195
Filling 6 Line F6L1014;F UNV 6LINE AT;13/02/2019;685
Filling 6 Line F6L1014;F UNV 6LINE AT;14/02/2019;625
Filling 6 Line F6L1014;F UNV 6LINE AT;15/02/2019;600
Filling 6 Line F6L1014;F UNV 6LINE AT;16/02/2019;0
Filling 6 Line F6L1014;F UNV 6LINE AT;17/02/2019;0
Filling 6 Line F6L1014;F UNV 6LINE AT;18/02/2019;0
Filling 6 Line F6L1014;F UNV 6LINE AT;19/02/2019;0
Filling 6 Line F6L1014;F UNV 6LINE AT;20/02/2019;0
Filling 6 Line F6L1014;F UNV 6LINE AT;21/02/2019;0
Filling 6 Line F6L1014;F UNV 6LINE AT;22/02/2019;0
Filling 6 Line F6L1014;F UNV 6LINE AT;23/02/2019;0
Filling 6 Line F6L1014;F UNV 6LINE AT;24/02/2019;0
Filling 6 Line F6L1014;F UNV 6LINE AT;25/02/2019;0
Filling 6 Line F6L1014;F UNV 6LINE AT;26/02/2019;0
Filling 6 Line F6L1014;F UNV 6LINE AT;27/02/2019;0
Filling 6 Line F6L1014;F UNV 6LINE AT;28/02/2019;0
Filling 6 Line F6L1014;F UNV 6LINE AT;01/03/2019;0
Filling 6 Line F6L1014;F UNV 6LINE AT;02/03/2019;0
Filling 6 Line F6L1014;F UNV 6LINE AT;03/03/2019;0
Filling 6 Line F6L1014;F UNV 6LINE AT;04/03/2019;370
Filling 6 Line F6L1014;F UNV 6LINE AT;05/03/2019;530
Filling 6 Line F6L1014;F UNV 6LINE AT;06/03/2019;980
Filling 6 Line F6L1014;F UNV 6LINE AT;07/03/2019;0
Filling 6 Line F6L1014;F UNV 6LINE AT;08/03/2019;805
Filling 6 Line F6L1014;F UNV 6LINE AT;09/03/2019;0
Filling 6 Line F6L1014;F UNV 6LINE AT;10/03/2019;0
Filling 6 Line F6L1014;F UNV 6LINE AT;11/03/2019;580
Filling 6 Line F6L1014;F UNV 6LINE AT;12/03/2019;270
Filling 6 Line F6L1014;F UNV 6LINE AT;13/03/2019;495
Filling 6 Line F6L1014;F UNV 6LINE AT;14/03/2019;645
Filling 6 Line F6L1014;F UNV 6LINE AT;15/03/2019;550
Filling 6 Line F6L1014;F UNV 6LINE AT;16/03/2019;0
Filling 6 Line F6L1014;F UNV 6LINE AT;17/03/2019;0
Filling 6 Line F6L1014;F UNV 6LINE AT;18/03/2019;0
Filling 6 Line F6L1014;F UNV 6LINE AT;19/03/2019;0
Filling 6 Line F6L1014;F UNV 6LINE AT;20/03/2019;0
Filling 6 Line F6L1014;F UNV 6LINE AT;21/03/2019;0
Filling 6 Line F6L1014;F UNV 6LINE AT;22/03/2019;0
Filling 6 Line F6L1014;F UNV 6LINE AT;23/03/2019;0
Filling 6 Line F6L1014;F UNV 6LINE AT;24/03/2019;0
Filling 6 Line F6L1014;F UNV 6LINE AT;25/03/2019;0
Filling 6 Line F6L1014;F UNV 6LINE AT;26/03/2019;0
Filling 6 Line F6L1014;F UNV 6LINE AT;27/03/2019;0
Filling 6 Line F6L1014;F UNV 6LINE AT;28/03/2019;0
Filling 6 Line F6L1014;F UNV 6LINE AT;29/03/2019;0
Filling 6 Line F6L1014;F UNV 6LINE AT;30/03/2019;0
Filling 6 Line F6L1014;F UNV 6LINE AT;31/03/2019;0
Filling 6 Line F6L1014;F UNV 6LINE AT;01/04/2019;0
Filling 6 Line F6L1014;F UNV 6LINE AT;02/04/2019;0
Filling 6 Line F6L1014;F UNV 6LINE AT;03/04/2019;0
Filling 6 Line F6L1014;F UNV 6LINE AT;04/04/2019;0
Filling 6 Line F6L1014;F UNV 6LINE AT;05/04/2019;0
Filling 6 Line F6L1014;F UNV 6LINE AT;06/04/2019;0
Filling 6 Line F6L1014;F UNV 6LINE AT;07/04/2019;0
Filling 6 Line F6L1014;F UNV 6LINE AT;08/04/2019;0
Filling 6 Line F6L1014;F UNV 6LINE AT;09/04/2019;0
Filling 6 Line F6L1014;F UNV 6LINE AT;10/04/2019;0
Filling 6 Line F6L1014;F UNV 6LINE AT;11/04/2019;0
Filling 6 Line F6L1014;F UNV 6LINE AT;12/04/2019;0
Filling 6 Line F6L1014;F UNV 6LINE AT;13/04/2019;0
Filling 6 Line F6L1014;F UNV 6LINE AT;14/04/2019;0
Filling 6 Line F6L1014;F UNV 6LINE AT;15/04/2019;0
Filling 6 Line F6L1014;F UNV 6LINE AT;16/04/2019;0
Filling 6 Line F6L1014;F UNV 6LINE AT;17/04/2019;0
Filling 6 Line F6L1014;F UNV 6LINE AT;18/04/2019;0
Filling 6 Line F6L1014;F UNV 6LINE AT;19/04/2019;0
Filling 6 Line F6L1014;F UNV 6LINE AT;20/04/2019;0
Filling 6 Line F6L1014;F UNV 6LINE AT;21/04/2019;0
Filling 6 Line F6L1014;F UNV 6LINE AT;22/04/2019;0
Filling 6 Line F6L1014;F UNV 6LINE AT;23/04/2019;0
Filling 6 Line F6L1014;F UNV 6LINE AT;24/04/2019;0
Filling 6 Line F6L1014;F UNV 6LINE AT;25/04/2019;0
Filling 6 Line F6L1014;F UNV 6LINE AT;26/04/2019;0
Filling 6 Line F6L1014;F UNV 6LINE AT;27/04/2019;0
Filling 6 Line F6L1014;F UNV 6LINE AT;28/04/2019;0
Filling 6 Line F6L1014;F UNV 6LINE AT;29/04/2019;0
Filling 6 Line F6L1014;F UNV 6LINE AT;30/04/2019;0
Filling 6 Line F6L1015;F UNV 6LINE AN;01/10/2018;705
Filling 6 Line F6L1015;F UNV 6LINE AN;02/10/2018;675
Filling 6 Line F6L1015;F UNV 6LINE AN;03/10/2018;655
Filling 6 Line F6L1015;F UNV 6LINE AN;04/10/2018;485
Filling 6 Line F6L1015;F UNV 6LINE AN;05/10/2018;635
Filling 6 Line F6L1015;F UNV 6LINE AN;06/10/2018;0
Filling 6 Line F6L1015;F UNV 6LINE AN;07/10/2018;0
Filling 6 Line F6L1015;F UNV 6LINE AN;08/10/2018;410
Filling 6 Line F6L1015;F UNV 6LINE AN;09/10/2018;705
Filling 6 Line F6L1015;F UNV 6LINE AN;10/10/2018;580
Filling 6 Line F6L1015;F UNV 6LINE AN;11/10/2018;575
Filling 6 Line F6L1015;F UNV 6LINE AN;12/10/2018;630
Filling 6 Line F6L1015;F UNV 6LINE AN;13/10/2018;0
Filling 6 Line F6L1015;F UNV 6LINE AN;14/10/2018;0
Filling 6 Line F6L1015;F UNV 6LINE AN;15/10/2018;660
Filling 6 Line F6L1015;F UNV 6LINE AN;16/10/2018;715
Filling 6 Line F6L1015;F UNV 6LINE AN;17/10/2018;610
Filling 6 Line F6L1015;F UNV 6LINE AN;18/10/2018;700
Filling 6 Line F6L1015;F UNV 6LINE AN;19/10/2018;535
Filling 6 Line F6L1015;F UNV 6LINE AN;20/10/2018;0
Filling 6 Line F6L1015;F UNV 6LINE AN;21/10/2018;0
Filling 6 Line F6L1015;F UNV 6LINE AN;22/10/2018;580
Filling 6 Line F6L1015;F UNV 6LINE AN;23/10/2018;490
Filling 6 Line F6L1015;F UNV 6LINE AN;24/10/2018;525
Filling 6 Line F6L1015;F UNV 6LINE AN;25/10/2018;475
Filling 6 Line F6L1015;F UNV 6LINE AN;26/10/2018;0
Filling 6 Line F6L1015;F UNV 6LINE AN;27/10/2018;0
Filling 6 Line F6L1015;F UNV 6LINE AN;28/10/2018;0
Filling 6 Line F6L1015;F UNV 6LINE AN;29/10/2018;0
Filling 6 Line F6L1015;F UNV 6LINE AN;30/10/2018;0
Filling 6 Line F6L1015;F UNV 6LINE AN;31/10/2018;0
Filling 6 Line F6L1015;F UNV 6LINE AN;01/11/2018;0
Filling 6 Line F6L1015;F UNV 6LINE AN;02/11/2018;365
Filling 6 Line F6L1015;F UNV 6LINE AN;03/11/2018;0
Filling 6 Line F6L1015;F UNV 6LINE AN;04/11/2018;0
Filling 6 Line F6L1015;F UNV 6LINE AN;05/11/2018;670
Filling 6 Line F6L1015;F UNV 6LINE AN;06/11/2018;670
Filling 6 Line F6L1015;F UNV 6LINE AN;07/11/2018;560
Filling 6 Line F6L1015;F UNV 6LINE AN;08/11/2018;570
Filling 6 Line F6L1015;F UNV 6LINE AN;09/11/2018;605
Filling 6 Line F6L1015;F UNV 6LINE AN;10/11/2018;0
Filling 6 Line F6L1015;F UNV 6LINE AN;11/11/2018;0
Filling 6 Line F6L1015;F UNV 6LINE AN;12/11/2018;635
Filling 6 Line F6L1015;F UNV 6LINE AN;13/11/2018;615
Filling 6 Line F6L1015;F UNV 6LINE AN;14/11/2018;425
Filling 6 Line F6L1015;F UNV 6LINE AN;15/11/2018;630
Filling 6 Line F6L1015;F UNV 6LINE AN;16/11/2018;415
Filling 6 Line F6L1015;F UNV 6LINE AN;17/11/2018;0
Filling 6 Line F6L1015;F UNV 6LINE AN;18/11/2018;0
Filling 6 Line F6L1015;F UNV 6LINE AN;19/11/2018;700
Filling 6 Line F6L1015;F UNV 6LINE AN;20/11/2018;0
Filling 6 Line F6L1015;F UNV 6LINE AN;21/11/2018;680
Filling 6 Line F6L1015;F UNV 6LINE AN;22/11/2018;655
Filling 6 Line F6L1015;F UNV 6LINE AN;23/11/2018;660
Filling 6 Line F6L1015;F UNV 6LINE AN;24/11/2018;0
Filling 6 Line F6L1015;F UNV 6LINE AN;25/11/2018;0
Filling 6 Line F6L1015;F UNV 6LINE AN;26/11/2018;685
Filling 6 Line F6L1015;F UNV 6LINE AN;27/11/2018;640
Filling 6 Line F6L1015;F UNV 6LINE AN;28/11/2018;670
Filling 6 Line F6L1015;F UNV 6LINE AN;29/11/2018;245
Filling 6 Line F6L1015;F UNV 6LINE AN;30/11/2018;0
Filling 6 Line F6L1015;F UNV 6LINE AN;01/12/2018;0
Filling 6 Line F6L1015;F UNV 6LINE AN;02/12/2018;0
Filling 6 Line F6L1015;F UNV 6LINE AN;03/12/2018;690
Filling 6 Line F6L1015;F UNV 6LINE AN;04/12/2018;455
Filling 6 Line F6L1015;F UNV 6LINE AN;05/12/2018;570
Filling 6 Line F6L1015;F UNV 6LINE AN;06/12/2018;540
Filling 6 Line F6L1015;F UNV 6LINE AN;07/12/2018;560
Filling 6 Line F6L1015;F UNV 6LINE AN;08/12/2018;0
Filling 6 Line F6L1015;F UNV 6LINE AN;09/12/2018;0
Filling 6 Line F6L1015;F UNV 6LINE AN;10/12/2018;520
Filling 6 Line F6L1015;F UNV 6LINE AN;11/12/2018;215
Filling 6 Line F6L1015;F UNV 6LINE AN;12/12/2018;350
Filling 6 Line F6L1015;F UNV 6LINE AN;13/12/2018;290
Filling 6 Line F6L1015;F UNV 6LINE AN;14/12/2018;385
Filling 6 Line F6L1015;F UNV 6LINE AN;15/12/2018;0
Filling 6 Line F6L1015;F UNV 6LINE AN;16/12/2018;0
Filling 6 Line F6L1015;F UNV 6LINE AN;17/12/2018;540
Filling 6 Line F6L1015;F UNV 6LINE AN;18/12/2018;490
Filling 6 Line F6L1015;F UNV 6LINE AN;19/12/2018;540
Filling 6 Line F6L1015;F UNV 6LINE AN;20/12/2018;635
Filling 6 Line F6L1015;F UNV 6LINE AN;21/12/2018;505
Filling 6 Line F6L1015;F UNV 6LINE AN;22/12/2018;0
Filling 6 Line F6L1015;F UNV 6LINE AN;23/12/2018;0
Filling 6 Line F6L1015;F UNV 6LINE AN;24/12/2018;650
Filling 6 Line F6L1015;F UNV 6LINE AN;25/12/2018;0
Filling 6 Line F6L1015;F UNV 6LINE AN;26/12/2018;435
Filling 6 Line F6L1015;F UNV 6LINE AN;27/12/2018;375
Filling 6 Line F6L1015;F UNV 6LINE AN;28/12/2018;140
Filling 6 Line F6L1015;F UNV 6LINE AN;29/12/2018;0
Filling 6 Line F6L1015;F UNV 6LINE AN;30/12/2018;0
Filling 6 Line F6L1015;F UNV 6LINE AN;31/12/2018;0
Filling 6 Line F6L1015;F UNV 6LINE AN;01/01/2019;0
Filling 6 Line F6L1015;F UNV 6LINE AN;02/01/2019;410
Filling 6 Line F6L1015;F UNV 6LINE AN;03/01/2019;520
Filling 6 Line F6L1015;F UNV 6LINE AN;04/01/2019;135
Filling 6 Line F6L1015;F UNV 6LINE AN;05/01/2019;300
Filling 6 Line F6L1015;F UNV 6LINE AN;06/01/2019;0
Filling 6 Line F6L1015;F UNV 6LINE AN;07/01/2019;695
Filling 6 Line F6L1015;F UNV 6LINE AN;08/01/2019;565
Filling 6 Line F6L1015;F UNV 6LINE AN;09/01/2019;530
Filling 6 Line F6L1015;F UNV 6LINE AN;10/01/2019;380
Filling 6 Line F6L1015;F UNV 6LINE AN;11/01/2019;225
Filling 6 Line F6L1015;F UNV 6LINE AN;12/01/2019;0
Filling 6 Line F6L1015;F UNV 6LINE AN;13/01/2019;0
Filling 6 Line F6L1015;F UNV 6LINE AN;14/01/2019;640
Filling 6 Line F6L1015;F UNV 6LINE AN;15/01/2019;530
Filling 6 Line F6L1015;F UNV 6LINE AN;16/01/2019;695
Filling 6 Line F6L1015;F UNV 6LINE AN;17/01/2019;440
Filling 6 Line F6L1015;F UNV 6LINE AN;18/01/2019;620
Filling 6 Line F6L1015;F UNV 6LINE AN;19/01/2019;0
Filling 6 Line F6L1015;F UNV 6LINE AN;20/01/2019;0
Filling 6 Line F6L1015;F UNV 6LINE AN;21/01/2019;510
Filling 6 Line F6L1015;F UNV 6LINE AN;22/01/2019;565
Filling 6 Line F6L1015;F UNV 6LINE AN;23/01/2019;605
Filling 6 Line F6L1015;F UNV 6LINE AN;24/01/2019;605
Filling 6 Line F6L1015;F UNV 6LINE AN;25/01/2019;560
Filling 6 Line F6L1015;F UNV 6LINE AN;26/01/2019;0
Filling 6 Line F6L1015;F UNV 6LINE AN;27/01/2019;0
Filling 6 Line F6L1015;F UNV 6LINE AN;28/01/2019;540
Filling 6 Line F6L1015;F UNV 6LINE AN;29/01/2019;280
Filling 6 Line F6L1015;F UNV 6LINE AN;30/01/2019;565
Filling 6 Line F6L1015;F UNV 6LINE AN;31/01/2019;605
Filling 6 Line F6L1015;F UNV 6LINE AN;01/02/2019;445
Filling 6 Line F6L1015;F UNV 6LINE AN;02/02/2019;0
Filling 6 Line F6L1015;F UNV 6LINE AN;03/02/2019;0
Filling 6 Line F6L1015;F UNV 6LINE AN;04/02/2019;485
Filling 6 Line F6L1015;F UNV 6LINE AN;05/02/2019;0
Filling 6 Line F6L1015;F UNV 6LINE AN;06/02/2019;545
Filling 6 Line F6L1015;F UNV 6LINE AN;07/02/2019;265
Filling 6 Line F6L1015;F UNV 6LINE AN;08/02/2019;645
Filling 6 Line F6L1015;F UNV 6LINE AN;09/02/2019;0
Filling 6 Line F6L1015;F UNV 6LINE AN;10/02/2019;0
Filling 6 Line F6L1015;F UNV 6LINE AN;11/02/2019;680
Filling 6 Line F6L1015;F UNV 6LINE AN;12/02/2019;700
Filling 6 Line F6L1015;F UNV 6LINE AN;13/02/2019;685
Filling 6 Line F6L1015;F UNV 6LINE AN;14/02/2019;520
Filling 6 Line F6L1015;F UNV 6LINE AN;15/02/2019;590
Filling 6 Line F6L1015;F UNV 6LINE AN;16/02/2019;0
Filling 6 Line F6L1015;F UNV 6LINE AN;17/02/2019;0
Filling 6 Line F6L1015;F UNV 6LINE AN;18/02/2019;590
Filling 6 Line F6L1015;F UNV 6LINE AN;19/02/2019;145
Filling 6 Line F6L1015;F UNV 6LINE AN;20/02/2019;105
Filling 6 Line F6L1015;F UNV 6LINE AN;21/02/2019;555
Filling 6 Line F6L1015;F UNV 6LINE AN;22/02/2019;120
Filling 6 Line F6L1015;F UNV 6LINE AN;23/02/2019;0
Filling 6 Line F6L1015;F UNV 6LINE AN;24/02/2019;0
Filling 6 Line F6L1015;F UNV 6LINE AN;25/02/2019;430
Filling 6 Line F6L1015;F UNV 6LINE AN;26/02/2019;640
Filling 6 Line F6L1015;F UNV 6LINE AN;27/02/2019;615
Filling 6 Line F6L1015;F UNV 6LINE AN;28/02/2019;490
Filling 6 Line F6L1015;F UNV 6LINE AN;01/03/2019;595
Filling 6 Line F6L1015;F UNV 6LINE AN;02/03/2019;0
Filling 6 Line F6L1015;F UNV 6LINE AN;03/03/2019;0
Filling 6 Line F6L1015;F UNV 6LINE AN;04/03/2019;690
Filling 6 Line F6L1015;F UNV 6LINE AN;05/03/2019;570
Filling 6 Line F6L1015;F UNV 6LINE AN;06/03/2019;870
Filling 6 Line F6L1015;F UNV 6LINE AN;07/03/2019;0
Filling 6 Line F6L1015;F UNV 6LINE AN;08/03/2019;855
Filling 6 Line F6L1015;F UNV 6LINE AN;09/03/2019;0
Filling 6 Line F6L1015;F UNV 6LINE AN;10/03/2019;0
Filling 6 Line F6L1015;F UNV 6LINE AN;11/03/2019;565
Filling 6 Line F6L1015;F UNV 6LINE AN;12/03/2019;525
Filling 6 Line F6L1015;F UNV 6LINE AN;13/03/2019;295
Filling 6 Line F6L1015;F UNV 6LINE AN;14/03/2019;160
Filling 6 Line F6L1015;F UNV 6LINE AN;15/03/2019;520
Filling 6 Line F6L1015;F UNV 6LINE AN;16/03/2019;0
Filling 6 Line F6L1015;F UNV 6LINE AN;17/03/2019;0
Filling 6 Line F6L1015;F UNV 6LINE AN;18/03/2019;590
Filling 6 Line F6L1015;F UNV 6LINE AN;19/03/2019;380
Filling 6 Line F6L1015;F UNV 6LINE AN;20/03/2019;520
Filling 6 Line F6L1015;F UNV 6LINE AN;21/03/2019;635
Filling 6 Line F6L1015;F UNV 6LINE AN;22/03/2019;495
Filling 6 Line F6L1015;F UNV 6LINE AN;23/03/2019;0
Filling 6 Line F6L1015;F UNV 6LINE AN;24/03/2019;0
Filling 6 Line F6L1015;F UNV 6LINE AN;25/03/2019;305
Filling 6 Line F6L1015;F UNV 6LINE AN;26/03/2019;455
Filling 6 Line F6L1015;F UNV 6LINE AN;27/03/2019;530
Filling 6 Line F6L1015;F UNV 6LINE AN;28/03/2019;625
Filling 6 Line F6L1015;F UNV 6LINE AN;29/03/2019;390
Filling 6 Line F6L1015;F UNV 6LINE AN;30/03/2019;0
Filling 6 Line F6L1015;F UNV 6LINE AN;31/03/2019;0
Filling 6 Line F6L1015;F UNV 6LINE AN;01/04/2019;650
Filling 6 Line F6L1015;F UNV 6LINE AN;02/04/2019;345
Filling 6 Line F6L1015;F UNV 6LINE AN;03/04/2019;0
Filling 6 Line F6L1015;F UNV 6LINE AN;04/04/2019;590
Filling 6 Line F6L1015;F UNV 6LINE AN;05/04/2019;435
Filling 6 Line F6L1015;F UNV 6LINE AN;06/04/2019;0
Filling 6 Line F6L1015;F UNV 6LINE AN;07/04/2019;0
Filling 6 Line F6L1015;F UNV 6LINE AN;08/04/2019;670
Filling 6 Line F6L1015;F UNV 6LINE AN;09/04/2019;705
Filling 6 Line F6L1015;F UNV 6LINE AN;10/04/2019;560
Filling 6 Line F6L1015;F UNV 6LINE AN;11/04/2019;570
Filling 6 Line F6L1015;F UNV 6LINE AN;12/04/2019;485
Filling 6 Line F6L1015;F UNV 6LINE AN;13/04/2019;440
Filling 6 Line F6L1015;F UNV 6LINE AN;14/04/2019;0
Filling 6 Line F6L1015;F UNV 6LINE AN;15/04/2019;560
Filling 6 Line F6L1015;F UNV 6LINE AN;16/04/2019;450
Filling 6 Line F6L1015;F UNV 6LINE AN;17/04/2019;0
Filling 6 Line F6L1015;F UNV 6LINE AN;18/04/2019;0
Filling 6 Line F6L1015;F UNV 6LINE AN;19/04/2019;0
Filling 6 Line F6L1015;F UNV 6LINE AN;20/04/2019;0
Filling 6 Line F6L1015;F UNV 6LINE AN;21/04/2019;0
Filling 6 Line F6L1015;F UNV 6LINE AN;22/04/2019;630
Filling 6 Line F6L1015;F UNV 6LINE AN;23/04/2019;845
Filling 6 Line F6L1015;F UNV 6LINE AN;24/04/2019;655
Filling 6 Line F6L1015;F UNV 6LINE AN;25/04/2019;935
Filling 6 Line F6L1015;F UNV 6LINE AN;26/04/2019;800
Filling 6 Line F6L1015;F UNV 6LINE AN;27/04/2019;0
Filling 6 Line F6L1015;F UNV 6LINE AN;28/04/2019;0
Filling 6 Line F6L1015;F UNV 6LINE AN;29/04/2019;815
Filling 6 Line F6L1015;F UNV 6LINE AN;30/04/2019;1090
Filling 6 Line F6L1016;F UNV 6LINE AA;01/10/2018;700
Filling 6 Line F6L1016;F UNV 6LINE AA;02/10/2018;740
